account_id,district_id,frequency,Date,Account_type
3039,1,MONTHLY ISSUANCE,2016-12-10,Salary account
3380,64,MONTHLY ISSUANCE,2016-12-10,NRI account
2128,22,MONTHLY ISSUANCE,2016-12-10,NRI account
903,47,MONTHLY ISSUANCE,2016-12-10,Savings account
2504,16,MONTHLY ISSUANCE,2016-12-09,NRI account
358,12,MONTHLY ISSUANCE,2016-12-09,Savings account
2980,66,MONTHLY ISSUANCE,2016-12-09,Salary account
3918,53,MONTHLY ISSUANCE,2016-12-09,Savings account
737,34,MONTHLY ISSUANCE,2016-12-08,NRI account
2306,38,MONTHLY ISSUANCE,2016-12-08,Salary account
1673,53,MONTHLY ISSUANCE,2016-12-08,Savings account
10663,11,MONTHLY ISSUANCE,2016-12-08,Salary account
3345,22,MONTHLY ISSUANCE,2016-12-08,Savings account
1970,8,MONTHLY ISSUANCE,2016-12-08,Salary account
884,2,MONTHLY ISSUANCE,2016-12-07,Salary account
4264,28,MONTHLY ISSUANCE,2016-12-07,Savings account
3223,1,MONTHLY ISSUANCE,2016-12-07,NRI account
956,74,MONTHLY ISSUANCE,2016-12-05,Savings account
597,41,MONTHLY ISSUANCE,2016-12-05,NRI account
3129,5,MONTHLY ISSUANCE,2016-12-05,Savings account
2063,1,MONTHLY ISSUANCE,2016-12-04,NRI account
3087,15,MONTHLY ISSUANCE,2016-12-04,Savings account
2588,5,MONTHLY ISSUANCE,2016-12-04,NRI account
66,48,ISSUANCE AFTER TRANSACTION,2016-12-03,NRI account
1314,48,MONTHLY ISSUANCE,2016-12-03,NRI account
3145,4,MONTHLY ISSUANCE,2016-12-03,Salary account
1204,29,MONTHLY ISSUANCE,2016-12-03,Savings account
437,43,MONTHLY ISSUANCE,2016-12-03,NRI account
1359,8,MONTHLY ISSUANCE,2016-12-02,NRI account
290,56,MONTHLY ISSUANCE,2016-12-02,Savings account
1621,75,MONTHLY ISSUANCE,2016-12-01,Salary account
344,54,MONTHLY ISSUANCE,2016-12-01,NRI account
426,1,MONTHLY ISSUANCE,2016-11-29,Salary account
3570,44,MONTHLY ISSUANCE,2016-11-29,Savings account
4237,18,MONTHLY ISSUANCE,2016-11-29,NRI account
2739,59,MONTHLY ISSUANCE,2016-11-29,Salary account
4526,63,MONTHLY ISSUANCE,2016-11-29,Salary account
1952,70,MONTHLY ISSUANCE,2016-11-28,Savings account
651,72,MONTHLY ISSUANCE,2016-11-28,Salary account
2989,4,MONTHLY ISSUANCE,2016-11-28,Savings account
1499,47,MONTHLY ISSUANCE,2016-11-28,NRI account
2419,24,MONTHLY ISSUANCE,2016-11-27,NRI account
1288,11,MONTHLY ISSUANCE,2016-11-27,Savings account
3003,18,MONTHLY ISSUANCE,2016-11-27,Savings account
10131,1,MONTHLY ISSUANCE,2016-11-27,Savings account
173,66,MONTHLY ISSUANCE,2016-11-26,Savings account
10904,48,MONTHLY ISSUANCE,2016-11-26,Salary account
7844,1,MONTHLY ISSUANCE,2016-11-26,Salary account
6353,26,MONTHLY ISSUANCE,2016-11-26,Salary account
604,12,MONTHLY ISSUANCE,2016-11-26,NRI account
6806,1,MONTHLY ISSUANCE,2016-11-26,NRI account
5927,15,MONTHLY ISSUANCE,2016-11-26,Salary account
245,65,MONTHLY ISSUANCE,2016-11-25,Salary account
688,74,MONTHLY ISSUANCE,2016-11-25,Salary account
7449,1,MONTHLY ISSUANCE,2016-11-24,Savings account
545,54,MONTHLY ISSUANCE,2016-11-24,NRI account
1931,20,MONTHLY ISSUANCE,2016-11-23,NRI account
2972,12,MONTHLY ISSUANCE,2016-11-23,NRI account
1286,66,ISSUANCE AFTER TRANSACTION,2016-11-23,Savings account
1235,76,MONTHLY ISSUANCE,2016-11-23,Salary account
4385,23,MONTHLY ISSUANCE,2016-11-23,Savings account
10788,67,WEEKLY ISSUANCE,2016-11-22,Savings account
4343,31,MONTHLY ISSUANCE,2016-11-22,Salary account
2460,1,MONTHLY ISSUANCE,2016-11-22,NRI account
498,1,MONTHLY ISSUANCE,2016-11-21,NRI account
3571,39,MONTHLY ISSUANCE,2016-11-21,Savings account
5991,1,MONTHLY ISSUANCE,2016-11-21,Savings account
1128,74,MONTHLY ISSUANCE,2016-11-21,Savings account
10439,66,MONTHLY ISSUANCE,2016-11-21,Salary account
1302,55,MONTHLY ISSUANCE,2016-11-21,Salary account
3309,66,MONTHLY ISSUANCE,2016-11-20,NRI account
3107,5,MONTHLY ISSUANCE,2016-11-20,Savings account
8377,29,MONTHLY ISSUANCE,2016-11-20,Savings account
345,5,MONTHLY ISSUANCE,2016-11-20,Savings account
1686,11,MONTHLY ISSUANCE,2016-11-18,Salary account
10670,60,MONTHLY ISSUANCE,2016-11-18,Savings account
2557,40,MONTHLY ISSUANCE,2016-11-17,Savings account
1527,31,ISSUANCE AFTER TRANSACTION,2016-11-17,Savings account
3938,57,MONTHLY ISSUANCE,2016-11-17,Savings account
4337,29,MONTHLY ISSUANCE,2016-11-16,Salary account
1941,60,MONTHLY ISSUANCE,2016-11-15,Salary account
3617,22,MONTHLY ISSUANCE,2016-11-15,Salary account
3370,49,MONTHLY ISSUANCE,2016-11-15,Salary account
1664,56,MONTHLY ISSUANCE,2016-11-15,Salary account
196,4,MONTHLY ISSUANCE,2016-11-14,NRI account
3218,41,MONTHLY ISSUANCE,2016-11-14,Salary account
3660,74,MONTHLY ISSUANCE,2016-11-14,Savings account
787,10,MONTHLY ISSUANCE,2016-11-14,Salary account
3820,1,MONTHLY ISSUANCE,2016-11-14,Salary account
10906,76,MONTHLY ISSUANCE,2016-11-14,Savings account
914,73,MONTHLY ISSUANCE,2016-11-14,Savings account
9656,61,MONTHLY ISSUANCE,2016-11-14,NRI account
2665,61,MONTHLY ISSUANCE,2016-11-13,Savings account
1114,6,WEEKLY ISSUANCE,2016-11-13,NRI account
8957,1,MONTHLY ISSUANCE,2016-11-13,Salary account
2271,68,MONTHLY ISSUANCE,2016-11-13,Savings account
2549,74,MONTHLY ISSUANCE,2016-11-12,Salary account
1947,35,MONTHLY ISSUANCE,2016-11-12,Salary account
2738,41,MONTHLY ISSUANCE,2016-11-12,NRI account
1809,1,WEEKLY ISSUANCE,2016-11-12,NRI account
519,24,MONTHLY ISSUANCE,2016-11-12,Salary account
321,47,MONTHLY ISSUANCE,2016-11-11,Savings account
3548,23,MONTHLY ISSUANCE,2016-11-11,Salary account
5984,11,MONTHLY ISSUANCE,2016-11-11,Salary account
3091,3,MONTHLY ISSUANCE,2016-11-11,NRI account
626,72,MONTHLY ISSUANCE,2016-11-11,Savings account
998,47,MONTHLY ISSUANCE,2016-11-11,Savings account
3326,5,MONTHLY ISSUANCE,2016-11-11,Salary account
2457,76,MONTHLY ISSUANCE,2016-11-11,Savings account
3688,70,MONTHLY ISSUANCE,2016-11-10,Salary account
462,29,MONTHLY ISSUANCE,2016-11-10,NRI account
3243,1,MONTHLY ISSUANCE,2016-11-10,Salary account
8625,64,MONTHLY ISSUANCE,2016-11-10,Savings account
3948,1,MONTHLY ISSUANCE,2016-11-09,Salary account
648,13,MONTHLY ISSUANCE,2016-11-09,Salary account
4173,1,MONTHLY ISSUANCE,2016-11-08,NRI account
2700,74,MONTHLY ISSUANCE,2016-11-08,Savings account
2318,73,MONTHLY ISSUANCE,2016-11-08,Savings account
7965,55,MONTHLY ISSUANCE,2016-11-08,NRI account
3352,42,MONTHLY ISSUANCE,2016-11-08,NRI account
4255,70,WEEKLY ISSUANCE,2016-11-08,NRI account
73,72,MONTHLY ISSUANCE,2016-11-08,Salary account
1984,73,MONTHLY ISSUANCE,2016-11-07,Savings account
243,55,WEEKLY ISSUANCE,2016-11-06,Savings account
3687,71,MONTHLY ISSUANCE,2016-11-06,NRI account
743,10,MONTHLY ISSUANCE,2016-11-05,NRI account
3640,10,MONTHLY ISSUANCE,2016-11-05,Salary account
3354,63,MONTHLY ISSUANCE,2016-11-05,Savings account
107,64,MONTHLY ISSUANCE,2016-11-05,Savings account
841,1,MONTHLY ISSUANCE,2016-11-04,Salary account
2269,6,MONTHLY ISSUANCE,2016-11-04,Salary account
2867,30,MONTHLY ISSUANCE,2016-11-04,Salary account
3371,68,MONTHLY ISSUANCE,2016-11-04,Savings account
520,60,MONTHLY ISSUANCE,2016-11-04,Savings account
340,1,MONTHLY ISSUANCE,2016-11-03,NRI account
4079,52,MONTHLY ISSUANCE,2016-11-03,Savings account
3086,1,MONTHLY ISSUANCE,2016-11-02,Salary account
2250,35,MONTHLY ISSUANCE,2016-11-02,Savings account
1495,36,MONTHLY ISSUANCE,2016-11-01,NRI account
2582,28,MONTHLY ISSUANCE,2016-11-01,NRI account
4470,16,MONTHLY ISSUANCE,2016-11-01,Savings account
1381,57,MONTHLY ISSUANCE,2016-11-01,NRI account
2435,38,MONTHLY ISSUANCE,2016-11-01,Savings account
542,1,MONTHLY ISSUANCE,2016-11-01,Salary account
1123,13,MONTHLY ISSUANCE,2016-11-01,NRI account
3225,1,MONTHLY ISSUANCE,2016-11-01,NRI account
1133,1,MONTHLY ISSUANCE,2016-11-01,Savings account
1666,67,MONTHLY ISSUANCE,2016-10-30,Savings account
354,59,MONTHLY ISSUANCE,2016-10-28,NRI account
259,2,MONTHLY ISSUANCE,2016-10-28,NRI account
287,16,MONTHLY ISSUANCE,2016-10-27,NRI account
2180,45,MONTHLY ISSUANCE,2016-10-27,NRI account
397,11,MONTHLY ISSUANCE,2016-10-26,NRI account
3146,68,MONTHLY ISSUANCE,2016-10-26,Savings account
198,70,MONTHLY ISSUANCE,2016-10-25,NRI account
2345,5,MONTHLY ISSUANCE,2016-10-25,NRI account
5256,72,ISSUANCE AFTER TRANSACTION,2016-10-25,NRI account
40,64,MONTHLY ISSUANCE,2016-10-25,Savings account
419,13,MONTHLY ISSUANCE,2016-10-25,NRI account
3892,43,MONTHLY ISSUANCE,2016-10-25,NRI account
1217,69,MONTHLY ISSUANCE,2016-10-25,Salary account
126,5,MONTHLY ISSUANCE,2016-10-23,Salary account
2859,11,MONTHLY ISSUANCE,2016-10-23,Savings account
2667,23,MONTHLY ISSUANCE,2016-10-23,Savings account
1789,46,MONTHLY ISSUANCE,2016-10-23,NRI account
838,47,MONTHLY ISSUANCE,2016-10-23,Salary account
3264,70,MONTHLY ISSUANCE,2016-10-23,NRI account
3927,56,MONTHLY ISSUANCE,2016-10-22,Salary account
2050,1,MONTHLY ISSUANCE,2016-10-22,Savings account
2276,31,MONTHLY ISSUANCE,2016-10-22,Salary account
2140,75,MONTHLY ISSUANCE,2016-10-21,NRI account
1051,35,MONTHLY ISSUANCE,2016-10-21,Salary account
1565,36,MONTHLY ISSUANCE,2016-10-20,NRI account
2824,11,MONTHLY ISSUANCE,2016-10-20,NRI account
2052,61,MONTHLY ISSUANCE,2016-10-20,Salary account
1767,21,MONTHLY ISSUANCE,2016-10-20,NRI account
1345,28,MONTHLY ISSUANCE,2016-10-19,NRI account
4119,77,MONTHLY ISSUANCE,2016-10-18,NRI account
2660,1,WEEKLY ISSUANCE,2016-10-17,Salary account
4287,1,MONTHLY ISSUANCE,2016-10-17,NRI account
3551,6,MONTHLY ISSUANCE,2016-10-17,NRI account
2072,41,MONTHLY ISSUANCE,2016-10-17,NRI account
102,11,MONTHLY ISSUANCE,2016-10-16,Salary account
540,75,MONTHLY ISSUANCE,2016-10-16,NRI account
931,59,MONTHLY ISSUANCE,2016-10-15,Savings account
4260,56,MONTHLY ISSUANCE,2016-10-14,Salary account
616,43,MONTHLY ISSUANCE,2016-10-14,Savings account
3483,40,MONTHLY ISSUANCE,2016-10-12,Salary account
3972,51,MONTHLY ISSUANCE,2016-10-11,NRI account
1468,54,MONTHLY ISSUANCE,2016-10-11,NRI account
624,70,MONTHLY ISSUANCE,2016-10-11,Salary account
11135,75,MONTHLY ISSUANCE,2016-10-10,Savings account
8041,1,MONTHLY ISSUANCE,2016-10-10,Savings account
492,5,MONTHLY ISSUANCE,2016-10-10,Savings account
799,56,MONTHLY ISSUANCE,2016-10-10,Savings account
2623,58,MONTHLY ISSUANCE,2016-10-09,NRI account
2793,47,MONTHLY ISSUANCE,2016-10-09,Savings account
2479,18,MONTHLY ISSUANCE,2016-10-09,NRI account
1516,67,MONTHLY ISSUANCE,2016-10-08,Savings account
4543,33,MONTHLY ISSUANCE,2016-10-08,Salary account
2427,70,WEEKLY ISSUANCE,2016-10-08,NRI account
1981,64,MONTHLY ISSUANCE,2016-10-08,Savings account
8566,74,MONTHLY ISSUANCE,2016-10-08,Savings account
678,17,MONTHLY ISSUANCE,2016-10-08,NRI account
4659,56,MONTHLY ISSUANCE,2016-10-08,Salary account
4059,34,MONTHLY ISSUANCE,2016-10-08,Salary account
4013,73,ISSUANCE AFTER TRANSACTION,2016-10-08,NRI account
7011,75,MONTHLY ISSUANCE,2016-10-08,NRI account
2132,76,MONTHLY ISSUANCE,2016-10-08,Salary account
1816,44,MONTHLY ISSUANCE,2016-10-08,Salary account
235,41,MONTHLY ISSUANCE,2016-10-06,NRI account
3701,76,MONTHLY ISSUANCE,2016-10-06,NRI account
2201,8,MONTHLY ISSUANCE,2016-10-05,Savings account
1896,74,MONTHLY ISSUANCE,2016-10-05,Salary account
5387,1,MONTHLY ISSUANCE,2016-10-05,Salary account
3535,1,MONTHLY ISSUANCE,2016-10-05,Salary account
1120,1,MONTHLY ISSUANCE,2016-10-05,Savings account
1485,36,MONTHLY ISSUANCE,2016-10-03,NRI account
7769,23,MONTHLY ISSUANCE,2016-10-03,NRI account
2613,26,MONTHLY ISSUANCE,2016-10-03,Savings account
15,70,MONTHLY ISSUANCE,2016-10-02,Savings account
3237,20,MONTHLY ISSUANCE,2016-10-02,Salary account
3618,29,MONTHLY ISSUANCE,2016-09-29,Savings account
1016,40,MONTHLY ISSUANCE,2016-09-29,Salary account
3171,61,MONTHLY ISSUANCE,2016-09-28,NRI account
228,5,MONTHLY ISSUANCE,2016-09-28,NRI account
1052,61,MONTHLY ISSUANCE,2016-09-27,Salary account
10227,62,ISSUANCE AFTER TRANSACTION,2016-09-27,Salary account
27,73,MONTHLY ISSUANCE,2016-09-26,Savings account
4511,33,MONTHLY ISSUANCE,2016-09-26,Savings account
1453,61,WEEKLY ISSUANCE,2016-09-25,Savings account
3977,7,MONTHLY ISSUANCE,2016-09-25,Salary account
8982,64,MONTHLY ISSUANCE,2016-09-25,NRI account
2617,1,MONTHLY ISSUANCE,2016-09-24,Salary account
467,74,MONTHLY ISSUANCE,2016-09-24,Salary account
4437,40,MONTHLY ISSUANCE,2016-09-24,Savings account
3505,46,MONTHLY ISSUANCE,2016-09-23,NRI account
1804,20,WEEKLY ISSUANCE,2016-09-23,Salary account
39,36,MONTHLY ISSUANCE,2016-09-22,NRI account
1811,40,MONTHLY ISSUANCE,2016-09-22,Salary account
3822,8,MONTHLY ISSUANCE,2016-09-22,NRI account
1404,7,WEEKLY ISSUANCE,2016-09-22,Salary account
517,76,MONTHLY ISSUANCE,2016-09-22,Salary account
1440,55,MONTHLY ISSUANCE,2016-09-22,NRI account
854,62,MONTHLY ISSUANCE,2016-09-21,Savings account
1831,1,MONTHLY ISSUANCE,2016-09-21,Salary account
3268,21,MONTHLY ISSUANCE,2016-09-20,Savings account
1602,33,MONTHLY ISSUANCE,2016-09-19,Salary account
2958,48,MONTHLY ISSUANCE,2016-09-19,Salary account
3408,62,MONTHLY ISSUANCE,2016-09-19,NRI account
153,77,MONTHLY ISSUANCE,2016-09-19,NRI account
8489,19,MONTHLY ISSUANCE,2016-09-18,Salary account
837,46,MONTHLY ISSUANCE,2016-09-18,Salary account
8759,1,MONTHLY ISSUANCE,2016-09-18,NRI account
34,67,WEEKLY ISSUANCE,2016-09-17,Savings account
7133,1,MONTHLY ISSUANCE,2016-09-17,Salary account
699,1,MONTHLY ISSUANCE,2016-09-17,Salary account
2282,29,WEEKLY ISSUANCE,2016-09-17,NRI account
2987,18,MONTHLY ISSUANCE,2016-09-16,NRI account
857,77,MONTHLY ISSUANCE,2016-09-16,Salary account
3042,10,MONTHLY ISSUANCE,2016-09-16,Salary account
2695,16,MONTHLY ISSUANCE,2016-09-16,Savings account
2849,1,MONTHLY ISSUANCE,2016-09-16,Savings account
2802,1,MONTHLY ISSUANCE,2016-09-16,NRI account
2671,1,MONTHLY ISSUANCE,2016-09-15,Salary account
1705,70,MONTHLY ISSUANCE,2016-09-15,Salary account
3028,27,MONTHLY ISSUANCE,2016-09-15,Salary account
3310,25,MONTHLY ISSUANCE,2016-09-15,Savings account
6715,48,WEEKLY ISSUANCE,2016-09-15,Salary account
3255,1,MONTHLY ISSUANCE,2016-09-15,Salary account
3751,9,MONTHLY ISSUANCE,2016-09-15,NRI account
7774,74,ISSUANCE AFTER TRANSACTION,2016-09-14,Salary account
1547,72,MONTHLY ISSUANCE,2016-09-14,NRI account
1079,74,MONTHLY ISSUANCE,2016-09-14,Savings account
3863,15,MONTHLY ISSUANCE,2016-09-14,Salary account
3480,58,MONTHLY ISSUANCE,2016-09-14,Savings account
10940,50,MONTHLY ISSUANCE,2016-09-13,NRI account
9337,30,MONTHLY ISSUANCE,2016-09-13,Salary account
861,22,MONTHLY ISSUANCE,2016-09-13,NRI account
10440,72,MONTHLY ISSUANCE,2016-09-13,Savings account
10036,1,MONTHLY ISSUANCE,2016-09-13,Savings account
1234,6,MONTHLY ISSUANCE,2016-09-13,Salary account
1146,67,MONTHLY ISSUANCE,2016-09-12,Savings account
8564,68,MONTHLY ISSUANCE,2016-09-12,Salary account
750,73,MONTHLY ISSUANCE,2016-09-12,Salary account
2150,37,MONTHLY ISSUANCE,2016-09-12,Salary account
1410,74,MONTHLY ISSUANCE,2016-09-11,Salary account
1487,66,MONTHLY ISSUANCE,2016-09-10,Savings account
3157,77,MONTHLY ISSUANCE,2016-09-10,Salary account
4414,24,MONTHLY ISSUANCE,2016-09-10,Salary account
2302,24,MONTHLY ISSUANCE,2016-09-10,Salary account
2907,70,MONTHLY ISSUANCE,2016-09-09,Salary account
1091,16,MONTHLY ISSUANCE,2016-09-09,NRI account
6930,41,MONTHLY ISSUANCE,2016-09-08,Savings account
1107,42,MONTHLY ISSUANCE,2016-09-08,Savings account
8475,4,MONTHLY ISSUANCE,2016-09-08,NRI account
3575,7,MONTHLY ISSUANCE,2016-09-08,NRI account
2691,69,MONTHLY ISSUANCE,2016-09-08,NRI account
3323,13,MONTHLY ISSUANCE,2016-09-08,NRI account
2428,72,MONTHLY ISSUANCE,2016-09-08,Salary account
2649,2,MONTHLY ISSUANCE,2016-09-08,Salary account
1689,55,MONTHLY ISSUANCE,2016-09-07,NRI account
1197,68,MONTHLY ISSUANCE,2016-09-07,Salary account
5952,50,MONTHLY ISSUANCE,2016-09-07,Savings account
151,76,MONTHLY ISSUANCE,2016-09-06,Salary account
1719,1,MONTHLY ISSUANCE,2016-09-06,Savings account
3456,32,MONTHLY ISSUANCE,2016-09-06,NRI account
2951,44,MONTHLY ISSUANCE,2016-09-06,Savings account
7190,49,MONTHLY ISSUANCE,2016-09-06,NRI account
1827,10,MONTHLY ISSUANCE,2016-09-06,Savings account
7607,1,MONTHLY ISSUANCE,2016-09-05,Savings account
117,31,MONTHLY ISSUANCE,2016-09-05,Savings account
3509,2,MONTHLY ISSUANCE,2016-09-05,Savings account
2020,13,MONTHLY ISSUANCE,2016-09-04,NRI account
160,23,MONTHLY ISSUANCE,2016-09-04,Salary account
8073,24,ISSUANCE AFTER TRANSACTION,2016-09-03,Salary account
4463,67,MONTHLY ISSUANCE,2016-09-03,Salary account
2082,36,MONTHLY ISSUANCE,2016-09-03,Salary account
146,4,MONTHLY ISSUANCE,2016-09-02,NRI account
2576,1,MONTHLY ISSUANCE,2016-09-02,NRI account
3195,40,MONTHLY ISSUANCE,2016-09-02,Savings account
3920,74,MONTHLY ISSUANCE,2016-09-01,Savings account
3011,64,MONTHLY ISSUANCE,2016-09-01,Salary account
1337,23,MONTHLY ISSUANCE,2016-09-01,NRI account
2592,69,MONTHLY ISSUANCE,2016-09-01,Salary account
172,13,MONTHLY ISSUANCE,2016-08-30,Savings account
1694,6,WEEKLY ISSUANCE,2016-08-29,NRI account
721,76,MONTHLY ISSUANCE,2016-08-29,NRI account
1106,20,WEEKLY ISSUANCE,2016-08-29,Savings account
3319,56,MONTHLY ISSUANCE,2016-08-29,NRI account
10451,1,MONTHLY ISSUANCE,2016-08-29,Salary account
2894,17,MONTHLY ISSUANCE,2016-08-28,NRI account
2510,61,MONTHLY ISSUANCE,2016-08-28,Savings account
389,30,MONTHLY ISSUANCE,2016-08-28,Salary account
6051,56,MONTHLY ISSUANCE,2016-08-28,NRI account
730,4,MONTHLY ISSUANCE,2016-08-28,Salary account
1449,35,MONTHLY ISSUANCE,2016-08-26,Salary account
950,49,MONTHLY ISSUANCE,2016-08-26,NRI account
3361,45,MONTHLY ISSUANCE,2016-08-26,Salary account
3837,48,ISSUANCE AFTER TRANSACTION,2016-08-26,Salary account
33,22,MONTHLY ISSUANCE,2016-08-26,Salary account
162,60,MONTHLY ISSUANCE,2016-08-25,NRI account
5011,31,MONTHLY ISSUANCE,2016-08-25,NRI account
965,20,MONTHLY ISSUANCE,2016-08-25,Savings account
1305,57,MONTHLY ISSUANCE,2016-08-25,Savings account
815,56,MONTHLY ISSUANCE,2016-08-25,NRI account
6030,47,MONTHLY ISSUANCE,2016-08-24,NRI account
3407,28,MONTHLY ISSUANCE,2016-08-24,NRI account
1761,24,MONTHLY ISSUANCE,2016-08-24,NRI account
3306,75,MONTHLY ISSUANCE,2016-08-24,Salary account
1513,30,MONTHLY ISSUANCE,2016-08-23,Salary account
3053,11,MONTHLY ISSUANCE,2016-08-23,NRI account
1057,13,MONTHLY ISSUANCE,2016-08-23,NRI account
3477,71,MONTHLY ISSUANCE,2016-08-22,Savings account
3868,43,MONTHLY ISSUANCE,2016-08-21,NRI account
9869,12,MONTHLY ISSUANCE,2016-08-21,NRI account
1875,44,MONTHLY ISSUANCE,2016-08-21,NRI account
8212,52,ISSUANCE AFTER TRANSACTION,2016-08-21,Salary account
274,76,MONTHLY ISSUANCE,2016-08-20,NRI account
552,14,MONTHLY ISSUANCE,2016-08-20,NRI account
2417,44,MONTHLY ISSUANCE,2016-08-20,NRI account
978,73,MONTHLY ISSUANCE,2016-08-18,Salary account
2771,37,MONTHLY ISSUANCE,2016-08-18,Savings account
3891,1,MONTHLY ISSUANCE,2016-08-18,Savings account
9236,11,MONTHLY ISSUANCE,2016-08-18,NRI account
3221,5,MONTHLY ISSUANCE,2016-08-17,NRI account
2616,1,MONTHLY ISSUANCE,2016-08-17,Salary account
2137,4,ISSUANCE AFTER TRANSACTION,2016-08-17,Savings account
3113,67,MONTHLY ISSUANCE,2016-08-16,NRI account
5481,52,MONTHLY ISSUANCE,2016-08-16,Savings account
3035,15,WEEKLY ISSUANCE,2016-08-16,NRI account
942,9,MONTHLY ISSUANCE,2016-08-16,Salary account
1779,33,MONTHLY ISSUANCE,2016-08-15,NRI account
1912,64,MONTHLY ISSUANCE,2016-08-15,NRI account
238,6,MONTHLY ISSUANCE,2016-08-15,Savings account
3220,29,MONTHLY ISSUANCE,2016-08-14,Salary account
1023,21,MONTHLY ISSUANCE,2016-08-13,Salary account
3683,33,MONTHLY ISSUANCE,2016-08-13,Savings account
1401,1,MONTHLY ISSUANCE,2016-08-12,Salary account
541,61,MONTHLY ISSUANCE,2016-08-12,NRI account
3792,10,MONTHLY ISSUANCE,2016-08-11,Salary account
523,1,MONTHLY ISSUANCE,2016-08-11,NRI account
3808,38,MONTHLY ISSUANCE,2016-08-11,Savings account
3166,71,MONTHLY ISSUANCE,2016-08-10,Salary account
11021,1,MONTHLY ISSUANCE,2016-08-10,Salary account
1701,1,MONTHLY ISSUANCE,2016-08-10,Savings account
3613,43,MONTHLY ISSUANCE,2016-08-10,Salary account
3600,27,MONTHLY ISSUANCE,2016-08-10,Savings account
3850,8,MONTHLY ISSUANCE,2016-08-09,Salary account
5366,70,MONTHLY ISSUANCE,2016-08-09,Savings account
747,39,MONTHLY ISSUANCE,2016-08-09,NRI account
26,52,MONTHLY ISSUANCE,2016-08-08,Savings account
657,47,MONTHLY ISSUANCE,2016-08-08,Salary account
3538,58,MONTHLY ISSUANCE,2016-08-08,Salary account
2167,16,MONTHLY ISSUANCE,2016-08-08,Salary account
3127,66,MONTHLY ISSUANCE,2016-08-08,NRI account
47,45,MONTHLY ISSUANCE,2016-08-08,NRI account
2542,21,MONTHLY ISSUANCE,2016-08-07,NRI account
1136,12,MONTHLY ISSUANCE,2016-08-07,Savings account
1589,37,MONTHLY ISSUANCE,2016-08-07,NRI account
3136,69,MONTHLY ISSUANCE,2016-08-07,Savings account
3547,54,MONTHLY ISSUANCE,2016-08-07,NRI account
3656,53,MONTHLY ISSUANCE,2016-08-06,Savings account
2038,42,MONTHLY ISSUANCE,2016-08-06,Salary account
3699,50,MONTHLY ISSUANCE,2016-08-05,NRI account
816,52,MONTHLY ISSUANCE,2016-08-05,Salary account
7857,75,MONTHLY ISSUANCE,2016-08-04,Savings account
6636,72,WEEKLY ISSUANCE,2016-08-04,Savings account
601,29,MONTHLY ISSUANCE,2016-08-04,Savings account
3298,29,MONTHLY ISSUANCE,2016-08-04,Salary account
2938,1,MONTHLY ISSUANCE,2016-08-04,Savings account
2199,1,MONTHLY ISSUANCE,2016-08-04,Salary account
3745,5,MONTHLY ISSUANCE,2016-08-04,NRI account
9041,1,MONTHLY ISSUANCE,2016-08-03,Savings account
2620,22,MONTHLY ISSUANCE,2016-08-03,Salary account
3609,28,MONTHLY ISSUANCE,2016-08-03,Savings account
1382,48,MONTHLY ISSUANCE,2016-08-03,Savings account
930,41,MONTHLY ISSUANCE,2016-08-03,Salary account
1925,12,MONTHLY ISSUANCE,2016-08-03,NRI account
1834,62,MONTHLY ISSUANCE,2016-08-03,Salary account
1507,35,MONTHLY ISSUANCE,2016-08-03,NRI account
4000,7,MONTHLY ISSUANCE,2016-08-02,Savings account
3580,43,MONTHLY ISSUANCE,2016-08-01,NRI account
7819,38,MONTHLY ISSUANCE,2016-08-01,Salary account
759,23,MONTHLY ISSUANCE,2016-08-01,Salary account
6363,74,MONTHLY ISSUANCE,2016-08-01,NRI account
3738,51,MONTHLY ISSUANCE,2016-08-01,NRI account
3720,36,MONTHLY ISSUANCE,2016-07-30,Savings account
574,70,MONTHLY ISSUANCE,2016-07-30,NRI account
1429,57,MONTHLY ISSUANCE,2016-07-30,Salary account
403,1,MONTHLY ISSUANCE,2016-07-29,NRI account
445,63,WEEKLY ISSUANCE,2016-07-29,NRI account
186,1,WEEKLY ISSUANCE,2016-07-29,NRI account
7485,39,MONTHLY ISSUANCE,2016-07-28,NRI account
2088,4,MONTHLY ISSUANCE,2016-07-28,Savings account
225,1,MONTHLY ISSUANCE,2016-07-28,Savings account
1630,72,MONTHLY ISSUANCE,2016-07-28,NRI account
3982,26,MONTHLY ISSUANCE,2016-07-27,Savings account
2701,71,MONTHLY ISSUANCE,2016-07-27,Savings account
3629,48,MONTHLY ISSUANCE,2016-07-27,Salary account
2841,71,MONTHLY ISSUANCE,2016-07-27,NRI account
563,53,MONTHLY ISSUANCE,2016-07-27,Savings account
2732,5,MONTHLY ISSUANCE,2016-07-27,Savings account
1297,70,MONTHLY ISSUANCE,2016-07-27,Salary account
3287,18,MONTHLY ISSUANCE,2016-07-26,NRI account
6226,74,WEEKLY ISSUANCE,2016-07-26,NRI account
2123,64,MONTHLY ISSUANCE,2016-07-26,Salary account
207,2,MONTHLY ISSUANCE,2016-07-25,NRI account
3212,70,MONTHLY ISSUANCE,2016-07-25,Salary account
4035,1,MONTHLY ISSUANCE,2016-07-25,NRI account
1268,74,MONTHLY ISSUANCE,2016-07-25,Salary account
9833,20,MONTHLY ISSUANCE,2016-07-24,Salary account
